,lat,lng
5437,12.5942,55.6742
5438,12.595,55.6738
5440,12.5952,55.6738
5441,12.5958,55.6734
5442,12.5959,55.6734
5446,12.5961,55.6733
5448,12.5975,55.6727
5449,12.559,55.7079
5450,12.5593,55.7079
5452,12.6013,55.6589
5457,12.6006,55.6584
5460,12.6001,55.658
5463,12.5993,55.6575
5464,12.5991,55.6574
5465,12.5991,55.6573
5469,12.5599,55.7121
5470,12.5598,55.712
5472,12.5595,55.712
5475,12.5591,55.7119
5476,12.5589,55.7119
5479,12.5584,55.7118
5480,12.5582,55.7118
5484,12.5574,55.7117
5485,12.5571,55.7116
5488,12.5568,55.7116
5490,12.5608,55.7052
5491,12.5607,55.7052
5492,12.5605,55.7053
5493,12.5599,55.7056
5494,12.5594,55.7056
5497,12.5589,55.7055
5498,12.5584,55.7055
5499,12.558,55.7054
5500,12.5578,55.7054
5502,12.5717,55.6603
5503,12.5709,55.6596
5504,12.5645,55.7092
5506,12.5659,55.7095
5507,12.5663,55.7095
5511,12.5666,55.7096
5512,12.5676,55.7098
5513,12.5498,55.7021
5514,12.5499,55.7022
5515,12.55,55.7022
5516,12.5508,55.7027
5518,12.5515,55.7031
5519,12.5516,55.7035
5521,12.5516,55.7036
5523,12.5516,55.7037
5525,12.5516,55.704
5526,12.5516,55.7041
5527,12.5515,55.7042
5528,12.5515,55.7043
5529,12.5514,55.7043
5530,12.5513,55.7044
5531,12.5512,55.7045
5532,12.551,55.7046
5537,12.5546,55.7066
5539,12.5547,55.7065
5544,12.5549,55.7062
5547,12.5549,55.706
5548,12.555,55.7059
5549,12.555,55.7057
5550,12.555,55.7056
5551,12.5551,55.7055
5555,12.5551,55.7053
5558,12.5552,55.7051
5559,12.5891,55.6892
5560,12.5885,55.6893
5561,12.5879,55.6895
5562,12.5869,55.6897
5566,12.5866,55.6898
5568,12.5862,55.6899
5569,12.5859,55.69
5570,12.5858,55.69
5572,12.5857,55.69
5573,12.5857,55.6901
5574,12.5856,55.6901
5575,12.5411,55.6938
5577,12.541,55.6938
5579,12.5407,55.6938
5580,12.5404,55.6938
5581,12.5401,55.6938
5582,12.5397,55.6938
5584,12.5394,55.6938
5586,12.5392,55.6938
5587,12.5385,55.6938
5589,12.5383,55.6938
5591,12.5397,55.7002
5592,12.5396,55.7001
5593,12.5393,55.6999
5594,12.5519,55.6973
5595,12.5514,55.6975
5596,12.5511,55.6976
5598,12.551,55.6976
5599,12.5507,55.6978
5600,12.5505,55.6979
5601,12.5504,55.6979
5602,12.55,55.698
5604,12.5499,55.6981
5606,12.5397,55.6926
5608,12.5505,55.6971
5609,12.5512,55.6968
5610,12.5498,55.6973
5611,12.5494,55.6975
5613,12.5493,55.6975
5617,12.5397,55.6945
5618,12.5397,55.6946
5620,12.5397,55.6947
5621,12.5397,55.6951
5622,12.5397,55.6955
5623,12.5397,55.6959
5624,12.5397,55.696
5626,12.5397,55.6961
5627,12.5398,55.697
5629,12.5398,55.6971
5631,12.5505,55.6972
5632,12.5507,55.6973
5636,12.5933,55.6877
5637,12.5943,55.6878
5638,12.5953,55.6879
5640,12.5962,55.688
5641,12.5966,55.6881
5643,12.5967,55.6881
5644,12.5978,55.6882
5646,12.5981,55.6882
5647,12.5431,55.6969
5648,12.5432,55.6969
5649,12.5441,55.6974
5650,12.5442,55.6974
5651,12.5903,55.6873
5652,12.5904,55.6873
5654,12.5912,55.6874
5656,12.5923,55.6876
5658,12.5926,55.6876
5659,12.5609,55.6675
5660,12.5597,55.6684
5661,12.5595,55.6683
5663,12.5584,55.6678
5665,12.5583,55.6678
5666,12.5594,55.667
5668,12.5596,55.6669
5669,12.5524,55.6977
5670,12.5523,55.6978
5671,12.5515,55.6981
5672,12.5506,55.6984
5673,12.5504,55.6984
5674,12.5504,55.6985
5675,12.5503,55.6985
5676,12.5498,55.6986
5677,12.5491,55.6989
5678,12.5452,55.6968
5679,12.5451,55.6967
5681,12.5441,55.6958
5683,12.5441,55.6957
5684,12.5439,55.6956
5685,12.5437,55.6953
5687,12.5432,55.6948
5689,12.5427,55.6944
5690,12.5427,55.6943
5691,12.5426,55.6942
5692,12.5423,55.6939
5694,12.5419,55.6936
5695,12.5419,55.6935
5696,12.5417,55.6933
5697,12.5415,55.6931
5699,12.5413,55.6929
5700,12.5408,55.6925
5701,12.5407,55.6924
5703,12.5407,55.6923
5704,12.5396,55.6913
5706,12.5394,55.691
5708,12.5393,55.6909
5712,12.544,55.6958
5713,12.5434,55.6963
5714,12.5433,55.6963
5718,12.549,55.6989
5719,12.5481,55.6992
5720,12.5477,55.6994
5721,12.5473,55.6995
5722,12.5467,55.6997
5724,12.5463,55.6999
5725,12.5458,55.7
5726,12.5457,55.7001
5727,12.5941,55.6961
5728,12.5942,55.6963
5729,12.5941,55.6964
5730,12.5945,55.6974
5731,12.5947,55.6981
5732,12.5948,55.6983
5733,12.5506,55.6961
5734,12.5495,55.6965
5735,12.5487,55.6968
5737,12.5453,55.6968
5739,12.5462,55.6973
5741,12.5471,55.6977
5744,12.5385,55.698
5745,12.5383,55.698
5747,12.5374,55.698
5748,12.5373,55.698
5749,12.5367,55.6979
5750,12.5528,55.6982
5751,12.5525,55.6983
5752,12.5523,55.6984
5753,12.5521,55.6985
5754,12.5519,55.6985
5755,12.5517,55.6986
5756,12.5515,55.6987
5757,12.5513,55.6988
5758,12.5512,55.6989
5759,12.5498,55.6993
5760,12.5497,55.6993
5761,12.5497,55.6994
5762,12.5493,55.6996
5763,12.5487,55.7
5764,12.5486,55.7
5765,12.5485,55.7
5766,12.5483,55.7002
5767,12.548,55.7003
5770,12.5479,55.7003
5771,12.5479,55.7004
5772,12.5478,55.7004
5774,12.5475,55.7005
5775,12.5473,55.7006
5776,12.5472,55.7006
5777,12.5469,55.7007
5778,12.5475,55.6975
5779,12.5476,55.6975
5781,12.548,55.6979
5782,12.5486,55.6984
5783,12.5488,55.6986
5784,12.549,55.6988
5786,12.5491,55.6988
5788,12.5492,55.6989
5790,12.5494,55.6991
5793,12.5511,55.7
5794,12.5516,55.7002
5795,12.5521,55.7005
5797,12.5523,55.7006
5799,12.5831,55.6847
5800,12.5833,55.6847
5801,12.5835,55.6846
5802,12.5837,55.6846
5803,12.5839,55.6845
5804,12.5841,55.6844
5805,12.5843,55.6844
5806,12.5845,55.6843
5807,12.5849,55.6842
5808,12.5853,55.6841
5809,12.5872,55.6836
5810,12.5881,55.6834
5811,12.5884,55.6833
5812,12.5887,55.6832
5813,12.5892,55.6831
5814,12.547,55.6955
5815,12.5471,55.6956
5817,12.5474,55.6959
5818,12.5477,55.6961
5820,12.5478,55.6962
5821,12.548,55.6963
5822,12.5482,55.6965
5823,12.5483,55.6966
5824,12.5484,55.6967
5825,12.5485,55.6968
5828,12.5489,55.6972
5829,12.549,55.6973
5830,12.5493,55.6976
5832,12.5496,55.6978
5835,12.5502,55.6984
5839,12.5505,55.6985
5841,12.5508,55.6987
5842,12.551,55.6988
5843,12.5511,55.6989
5846,12.5514,55.699
5847,12.5516,55.699
5848,12.552,55.6991
5851,12.5525,55.6991
5852,12.5529,55.6994
5853,12.5533,55.6996
5855,12.5535,55.6997
5856,12.5417,55.6974
5857,12.5418,55.6975
5860,12.5418,55.6976
5861,12.5419,55.6976
5862,12.5419,55.6977
5863,12.542,55.6978
5864,12.5421,55.6978
5865,12.5421,55.6979
5866,12.5422,55.6979
5867,12.5423,55.698
5869,12.5424,55.698
5870,12.5425,55.6981
5871,12.5426,55.6981
5872,12.5428,55.6982
5873,12.5429,55.6983
5874,12.5922,55.6722
5876,12.5928,55.6725
5877,12.5933,55.6728
5879,12.5934,55.6729
5881,12.5935,55.6729
5883,12.5937,55.673
5884,12.5943,55.6734
5885,12.5945,55.6735
5886,12.5949,55.6738
5889,12.5403,55.6985
5890,12.5401,55.6985
5892,12.5398,55.6985
5893,12.5396,55.6985
5894,12.5394,55.6985
5896,12.5393,55.6985
5897,12.5388,55.6985
5898,12.5387,55.6985
5899,12.5386,55.6985
5900,12.5758,55.6913
5902,12.574,55.6921
5903,12.5416,55.6992
5904,12.5414,55.6991
5906,12.5411,55.6989
5907,12.5408,55.6988
5911,12.5403,55.6984
5912,12.5402,55.6973
5914,12.5402,55.6972
5915,12.5377,55.6996
5916,12.5377,55.6995
5917,12.5376,55.6993
5919,12.5375,55.6992
5920,12.5375,55.699
5921,12.5375,55.6987
5922,12.5374,55.6984
5923,12.5374,55.6982
5924,12.5374,55.6981
5925,12.5394,55.6971
5926,12.5394,55.6972
5927,12.5394,55.6973
5928,12.5394,55.6975
5929,12.5394,55.6977
5930,12.5394,55.6978
5931,12.5394,55.698
5932,12.5394,55.6982
5933,12.5394,55.6984
5938,12.5406,55.6924
5940,12.5401,55.6926
5942,12.54,55.6926
5944,12.5394,55.6926
5945,12.5387,55.6925
5947,12.5386,55.6925
5948,12.539,55.7004
5949,12.5386,55.7001
5951,12.5443,55.6975
5953,12.5445,55.6977
5954,12.5447,55.6979
5955,12.5449,55.6981
5956,12.545,55.6981
5957,12.545,55.6982
5959,12.5452,55.6984
5960,12.5453,55.6985
5961,12.5455,55.6986
5962,12.5456,55.6987
5964,12.5458,55.699
5965,12.546,55.6991
5966,12.5462,55.6993
5967,12.5463,55.6994
5968,12.5464,55.6995
5969,12.5466,55.6997
5973,12.5467,55.6998
5976,12.5471,55.7
5977,12.5473,55.7001
5981,12.5491,55.701
5983,12.5492,55.7011
5984,12.5493,55.7012
5985,12.5501,55.7016
5986,12.5503,55.7017
5988,12.5504,55.7018
5989,12.5532,55.6985
5990,12.5522,55.699
5993,12.5887,55.6699
5995,12.5888,55.67
5997,12.5889,55.6701
5998,12.5892,55.6703
5999,12.5893,55.6704
6000,12.5894,55.6704
6001,12.5905,55.6711
6003,12.5917,55.6719
6004,12.5919,55.672
6006,12.5486,55.7001
6007,12.5487,55.7001
6008,12.5488,55.7002
6009,12.549,55.7003
6010,12.5492,55.7004
6011,12.5497,55.7007
6013,12.5498,55.7007
6014,12.5501,55.7009
6015,12.5503,55.701
6016,12.5506,55.7012
6017,12.551,55.7014
6019,12.5511,55.7014
6022,12.5396,55.6946
6023,12.5385,55.6946
6024,12.5383,55.6946
6026,12.5414,55.6932
6031,12.5713,55.671
6032,12.5704,55.6714
6033,12.5703,55.6715
6034,12.548,55.6997
6037,12.5388,55.6918
6038,12.5385,55.6925
6040,12.5384,55.6928
6041,12.5384,55.6933
6042,12.5383,55.6937
6045,12.5383,55.6939
6046,12.5383,55.6945
6049,12.5383,55.6948
6050,12.5383,55.6953
6051,12.5383,55.6959
6052,12.5383,55.696
6054,12.5383,55.6964
6055,12.5384,55.6966
6056,12.5384,55.6969
6057,12.5384,55.697
6059,12.5385,55.6971
6061,12.5385,55.6974
6062,12.5385,55.6975
6063,12.5385,55.6977
6064,12.5385,55.6978
6067,12.5385,55.6981
6068,12.5385,55.6982
6069,12.5385,55.6984
6070,12.5385,55.6985
6072,12.5386,55.6988
6073,12.5386,55.6989
6074,12.5385,55.6991
6075,12.5385,55.6993
6076,12.5384,55.6995
6077,12.5383,55.6996
6078,12.5478,55.695
6079,12.5479,55.6951
6080,12.5483,55.6955
6081,12.5894,55.6887
6082,12.5893,55.6887
6083,12.588,55.6891
6084,12.5866,55.6894
6087,12.5432,55.695
6089,12.5431,55.6955
6090,12.5431,55.6958
6091,12.543,55.6961
6092,12.5431,55.6965
6093,12.5431,55.6968
6096,12.5431,55.6974
6098,12.5431,55.6975
6100,12.5461,55.6974
6101,12.546,55.6975
6102,12.5459,55.6975
6103,12.5453,55.6979
6105,12.5448,55.697
6106,12.5447,55.6969
6109,12.5973,55.6889
6110,12.5976,55.6889
6111,12.5982,55.689
6112,12.5983,55.689
6113,12.5885,55.6917
6114,12.59,55.6925
6115,12.5913,55.6933
6116,12.5914,55.6934
6117,12.5917,55.6936
6118,12.5918,55.6937
6119,12.5925,55.6942
6120,12.5927,55.6943
6121,12.5632,55.6791
6122,12.5629,55.6791
6123,12.5617,55.6793
6124,12.5616,55.6793
6126,12.5468,55.6957
6127,12.5467,55.6957
6128,12.5466,55.6957
6129,12.5463,55.6955
6130,12.5459,55.6953
6131,12.5455,55.6951
6136,12.5453,55.695
6137,12.5452,55.695
6138,12.545,55.6949
6139,12.5447,55.6948
6141,12.5446,55.6947
6143,12.5682,55.685
6144,12.5675,55.6853
6147,12.5658,55.6859
6148,12.5656,55.686
6149,12.5393,55.7006
6153,12.5394,55.7006
6154,12.5394,55.7007
6156,12.5395,55.7007
6157,12.5395,55.7008
6161,12.5396,55.7009
6165,12.5396,55.701
6168,12.5397,55.7011
6170,12.5397,55.7012
6172,12.5403,55.7023
6174,12.5404,55.7026
6175,12.542,55.6893
6176,12.5418,55.6892
6177,12.5411,55.6886
6178,12.541,55.6885
6179,12.541,55.6884
6180,12.5434,55.6979
6181,12.5435,55.698
6183,12.5448,55.6992
6185,12.5456,55.7
6189,12.5458,55.7001
6191,12.5461,55.7003
6194,12.5468,55.7007
6198,12.547,55.7008
6200,12.5481,55.7014
6202,12.5482,55.7015
6203,12.5483,55.7016
6204,12.5485,55.7016
6205,12.5486,55.7017
6206,12.5495,55.7022
6208,12.5496,55.7023
6210,12.5421,55.6894
6212,12.5426,55.6898
6213,12.5424,55.6902
6215,12.5423,55.6903
6217,12.5418,55.6912
6219,12.5415,55.6915
6221,12.5411,55.6922
6222,12.541,55.6923
6223,12.5409,55.6923
6225,12.5408,55.6924
6226,12.5715,55.6837
6227,12.5714,55.6837
6228,12.5711,55.6839
6229,12.5708,55.684
6232,12.5696,55.6844
6233,12.5695,55.6845
6234,12.5694,55.6845
6235,12.5688,55.6848
6236,12.5685,55.6849
6238,12.5683,55.6849
6240,12.5553,55.707
6242,12.5555,55.7069
6243,12.5555,55.7068
6244,12.5556,55.7065
6245,12.5556,55.7064
6249,12.5557,55.7062
6251,12.5559,55.7055
6255,12.556,55.7054
6257,12.556,55.7053
6258,12.556,55.7052
6259,12.556,55.7051
6260,12.5561,55.7049
6261,12.5561,55.7048
6265,12.5568,55.7038
6267,12.5562,55.7042
6268,12.5561,55.7042
6271,12.5554,55.7046
6272,12.5552,55.7047
6273,12.5551,55.7048
6274,12.5547,55.7049
6277,12.5543,55.7052
6278,12.5541,55.7053
6279,12.5539,55.7054
6280,12.5537,55.7055
6282,12.5535,55.7056
6283,12.5532,55.7058
6284,12.5531,55.7059
6285,12.5465,55.6925
6286,12.5462,55.6928
6287,12.546,55.6929
6288,12.5457,55.6931
6289,12.5454,55.6933
6290,12.5452,55.6935
6291,12.545,55.6936
6292,12.5447,55.6938
6293,12.5443,55.6941
6294,12.544,55.6943
6295,12.5437,55.6945
6296,12.5433,55.6948
6298,12.5424,55.6986
6299,12.5425,55.6986
6301,12.5431,55.6989
6302,12.5447,55.7003
6304,12.5448,55.7003
6306,12.5449,55.7004
6308,12.5451,55.7006
6309,12.5458,55.701
6311,12.5459,55.701
6312,12.5441,55.6904
6313,12.5439,55.6907
6314,12.5438,55.6908
6315,12.5436,55.6912
6316,12.5435,55.6914
6317,12.5433,55.6917
6318,12.543,55.6922
6319,12.5428,55.6926
6320,12.5426,55.6929
6321,12.5424,55.6931
6322,12.5422,55.6933
6323,12.5421,55.6934
6329,12.5537,55.6995
6330,12.5529,55.7001
6332,12.5528,55.7002
6333,12.5524,55.7005
6336,12.5519,55.7009
6337,12.5514,55.7012
6340,12.5509,55.7015
6343,12.55,55.7021
6345,12.5499,55.7036
6348,12.5526,55.7036
6349,12.5532,55.7036
6350,12.5536,55.7036
6351,12.5537,55.7036
6353,12.5539,55.7036
6354,12.5541,55.7036
6355,12.5546,55.7036
6356,12.5552,55.7036
6357,12.5559,55.7036
6358,12.5567,55.7035
6359,12.5568,55.7036
6360,12.5472,55.6931
6361,12.5463,55.6936
6365,12.5438,55.6953
6368,12.5615,55.6733
6369,12.5622,55.6721
6370,12.5622,55.672
6371,12.5623,55.6719
6373,12.5625,55.6718
6376,12.5627,55.6715
6377,12.5629,55.6714
6378,12.5629,55.6713
6380,12.563,55.6712
6381,12.5631,55.6711
6382,12.5632,55.671
6383,12.5634,55.6709
6384,12.5635,55.6708
6386,12.5641,55.6703
6390,12.5901,55.6848
6392,12.59,55.6847
6395,12.5899,55.6847
6397,12.5899,55.6846
6401,12.5898,55.6846
6404,12.5897,55.6846
6406,12.5896,55.6846
6410,12.5895,55.6846
6411,12.5891,55.6848
6412,12.5896,55.6853
6413,12.5899,55.6852
6414,12.5901,55.6852
6416,12.5902,55.6851
6420,12.5902,55.685
6426,12.5904,55.6847
6428,12.5455,55.6916
6429,12.5452,55.6918
6430,12.5439,55.6928
6431,12.5436,55.693
6432,12.5427,55.6936
6438,12.5524,55.7006
6441,12.553,55.701
6442,12.5531,55.701
6443,12.5532,55.701
6445,12.5534,55.7012
6447,12.5537,55.7013
6448,12.554,55.7014
6449,12.5546,55.7018
6450,12.5552,55.7021
6451,12.556,55.7025
6452,12.5565,55.7028
6453,12.5566,55.7028
6455,12.5575,55.7033
6457,12.5576,55.7033
6458,12.545,55.6912
6459,12.5428,55.6929
6460,12.5585,55.7033
6461,12.558,55.7035
6463,12.5578,55.7036
6465,12.5577,55.7037
6466,12.5577,55.7038
6467,12.5576,55.7041
6468,12.5575,55.7043
6470,12.5568,55.7064
6471,12.5568,55.7065
6472,12.5567,55.707
6473,12.5565,55.7073
6474,12.5565,55.7076
6475,12.5911,55.6846
6477,12.5917,55.6844
6478,12.5923,55.6842
6480,12.5927,55.6841
6482,12.5534,55.7013
6484,12.5537,55.7035
6488,12.5537,55.7037
6490,12.5538,55.7041
6491,12.5539,55.7045
6492,12.5539,55.7046
6494,12.5539,55.7047
6495,12.554,55.7048
6497,12.5541,55.7049
6499,12.5542,55.705
6500,12.5543,55.7051
6503,12.5435,55.6899
6504,12.5433,55.6903
6505,12.5432,55.6904
6507,12.5431,55.6905
6510,12.5423,55.6919
6511,12.5787,55.6944
6512,12.5786,55.6944
6513,12.5776,55.6949
6514,12.5775,55.6949
6515,12.5452,55.7026
6516,12.5453,55.7026
6517,12.5461,55.7021
6518,12.5462,55.7021
6519,12.5406,55.696
6522,12.5402,55.696
6524,12.5396,55.696
6526,12.5385,55.696
6528,12.5384,55.696
6532,12.5473,55.6976
6533,12.5472,55.6977
6535,12.5469,55.6979
6536,12.5459,55.6985
6537,12.5457,55.6987
6541,12.5455,55.6988
6543,12.5453,55.699
6544,12.5449,55.6992
6547,12.5458,55.6964
6548,12.5459,55.6964
6549,12.5477,55.6973
6551,12.5377,55.6905
6552,12.5376,55.6906
6553,12.537,55.6909
6554,12.5366,55.6912
6555,12.5363,55.6914
6556,12.5362,55.6915
6557,12.5361,55.6918
6558,12.536,55.6919
6559,12.536,55.6921
6560,12.5359,55.6923
6561,12.5359,55.6925
6562,12.5359,55.6928
6563,12.5359,55.6931
6564,12.5359,55.6933
6565,12.5359,55.6935
6566,12.5359,55.6937
6567,12.5358,55.6938
6568,12.5357,55.694
6569,12.5356,55.6942
6570,12.5355,55.6944
6571,12.5353,55.6946
6572,12.5352,55.6946
6573,12.5351,55.6947
6575,12.5849,55.6933
6579,12.5848,55.6933
6580,12.5841,55.6937
6582,12.5839,55.6938
6583,12.5822,55.6947
6584,12.5805,55.6956
6586,12.5803,55.6957
6587,12.5801,55.696
6593,12.549,55.7026
6595,12.5488,55.7027
6597,12.5485,55.7029
6598,12.5483,55.703
6599,12.5481,55.7031
6600,12.5476,55.7034
6601,12.5475,55.7034
6602,12.5454,55.7046
6605,12.5452,55.7048
6606,12.5448,55.705
6607,12.5442,55.7053
6608,12.5426,55.7062
6610,12.5423,55.7063
6611,12.546,55.692
6612,12.5452,55.6926
6613,12.5446,55.693
6614,12.5444,55.6932
6615,12.544,55.6935
6616,12.5436,55.6938
6617,12.5431,55.6941
6618,12.5428,55.6943
6620,12.589,55.6862
6621,12.5888,55.6862
6622,12.5882,55.6864
6623,12.5878,55.6865
6625,12.5877,55.6865
6626,12.5877,55.6866
6627,12.5876,55.6866
6629,12.5875,55.6866
6630,12.5872,55.6867
6631,12.5869,55.6868
6632,12.5867,55.6868
6633,12.5864,55.6869
6636,12.5861,55.687
6639,12.5857,55.6871
6640,12.5848,55.6873
6643,12.5845,55.6874
6644,12.5841,55.6875
6645,12.5834,55.6877
6646,12.5832,55.6878
6648,12.583,55.6878
6649,12.5429,55.7007
6650,12.543,55.7009
6652,12.5432,55.7013
6653,12.5432,55.7015
6654,12.5403,55.7
6655,12.5404,55.7
6656,12.5406,55.7003
6657,12.5408,55.7004
6658,12.541,55.7006
6659,12.5412,55.7008
6660,12.5413,55.7009
6661,12.5389,55.6911
6664,12.5388,55.6912
6665,12.5376,55.6919
6666,12.5369,55.6923
6667,12.5368,55.6924
6668,12.5367,55.6924
6669,12.5365,55.6925
6674,12.5357,55.6928
6675,12.5423,55.6892
6676,12.5421,55.6892
6679,12.5418,55.6894
6680,12.5416,55.6895
6681,12.5413,55.6896
6682,12.54,55.6904
6691,12.5468,55.7008
6692,12.5465,55.7008
6695,12.5456,55.7011
6696,12.5451,55.7013
6698,12.545,55.7014
6699,12.5912,55.6856
6700,12.5904,55.6858
6701,12.5899,55.6859
6702,12.5897,55.686
6703,12.5894,55.6861
6705,12.5893,55.6861
6706,12.5388,55.6911
6709,12.5379,55.6906
6711,12.5378,55.6905
6714,12.5456,55.7001
6715,12.5453,55.7002
6716,12.5452,55.7002
6717,12.545,55.7003
6720,12.5446,55.7004
6721,12.544,55.7005
6722,12.5435,55.7006
6726,12.5427,55.7007
6727,12.5423,55.7008
6728,12.5421,55.7008
6729,12.542,55.7008
6730,12.5419,55.7008
6733,12.5398,55.7011
6736,12.5395,55.7011
6737,12.5386,55.7012
6738,12.5384,55.7012
6739,12.5383,55.7011
6740,12.542,55.7009
6741,12.5422,55.7013
6742,12.5424,55.7019
6743,12.5425,55.7019
6745,12.5431,55.6904
6746,12.5425,55.6902
6748,12.5939,55.6849
6749,12.5938,55.6849
6751,12.5925,55.6853
6752,12.5922,55.6853
6753,12.5919,55.6854
6754,12.5918,55.6854
6755,12.5904,55.6786
6756,12.5905,55.6785
6757,12.591,55.6775
6759,12.5472,55.6954
6760,12.5472,55.6953
6761,12.5469,55.6951
6762,12.5465,55.6948
6763,12.5463,55.6947
6766,12.5436,55.7008
6772,12.5475,55.7028
6773,12.5476,55.7029
6774,12.548,55.703
6778,12.5484,55.6969
6780,12.5482,55.6971
6781,12.5481,55.6971
6782,12.5479,55.6973
6783,12.5478,55.6973
6785,12.5477,55.6974
6787,12.582,55.6865
6788,12.582,55.6866
6790,12.5821,55.6867
6791,12.5823,55.6869
6794,12.5828,55.6875
6798,12.5831,55.6879
6801,12.5836,55.6884
6805,12.5839,55.6888
6806,12.584,55.6889
6809,12.5841,55.6891
6810,12.5845,55.6895
6811,12.5607,55.7112
6812,12.5614,55.7114
6813,12.5623,55.7115
6816,12.5626,55.7116
6820,12.563,55.7116
6821,12.5631,55.7116
6822,12.5632,55.7117
6823,12.5633,55.7117
6824,12.5649,55.712
6825,12.5659,55.7122
6826,12.5685,55.6754
6827,12.5689,55.6752
6828,12.5702,55.6746
6829,12.6221,55.6575
6830,12.6224,55.6572
6833,12.6225,55.6571
6837,12.6225,55.657
6838,12.6227,55.6568
6839,12.6238,55.6556
6840,12.624,55.6554
6841,12.6238,55.6573
6843,12.6241,55.6571
6844,12.6251,55.6558
6845,12.6253,55.6556
6846,12.6044,55.6645
6847,12.6052,55.6637
6848,12.6061,55.663
6849,12.6066,55.6627
6850,12.6077,55.6617
6851,12.5767,55.6923
6852,12.5752,55.6929
6853,12.5551,55.6842
6854,12.555,55.6843
6855,12.5549,55.6843
6856,12.5548,55.6844
6857,12.5545,55.6846
6858,12.5542,55.6847
6859,12.554,55.6848
6860,12.5538,55.6848
6861,12.5537,55.6848
6862,12.5536,55.6849
6863,12.5534,55.6849
6864,12.5532,55.6849
6865,12.5531,55.6849
6866,12.5528,55.685
6867,12.5522,55.685
6868,12.5518,55.685
6870,12.6156,55.6584
6871,12.6164,55.6585
6873,12.6172,55.6587
6875,12.6182,55.6589
6877,12.619,55.6591
6880,12.6184,55.6587
6881,12.6186,55.6585
6882,12.6187,55.6583
6884,12.5576,55.6822
6885,12.5572,55.6825
6888,12.5568,55.6827
6891,12.5568,55.6828
6892,12.5566,55.6829
6893,12.5565,55.683
6895,12.5564,55.683
6896,12.5563,55.6831
6898,12.5562,55.6831
6899,12.5561,55.6832
6900,12.556,55.6833
6901,12.5559,55.6834
6903,12.5558,55.6835
6904,12.5557,55.6835
6905,12.5556,55.6836
6906,12.5556,55.6837
6907,12.5555,55.6837
6908,12.5555,55.6838
6909,12.5552,55.6841
6911,12.5948,55.6954
6912,12.5964,55.6953
6913,12.5508,55.6851
6914,12.5503,55.6851
6915,12.5484,55.6852
6916,12.548,55.6853
6917,12.5777,55.7054
6919,12.5781,55.7055
6920,12.5784,55.7055
6921,12.5788,55.7056
6922,12.5791,55.7056
6923,12.5794,55.7056
6924,12.5797,55.7057
6925,12.5799,55.7057
6926,12.5802,55.7057
6927,12.5805,55.7057
6928,12.6153,55.6589
6931,12.6164,55.6591
6933,12.6168,55.6592
6935,12.6169,55.6592
6936,12.6172,55.6593
6937,12.6174,55.6593
6938,12.6176,55.6594
6940,12.6179,55.6594
6941,12.6183,55.6595
6942,12.6186,55.6596
6944,12.6187,55.6596
6945,12.5793,55.6976
6946,12.5806,55.6979
6947,12.5799,55.6963
6948,12.5794,55.6971
6950,12.5788,55.6979
6951,12.5654,55.6704
6952,12.5654,55.6701
6954,12.5654,55.67
6957,12.5654,55.6699
6960,12.5654,55.6698
6965,12.5654,55.6697
6968,12.5654,55.6696
6970,12.5654,55.6695
6971,12.5653,55.6695
6973,12.5653,55.6694
6976,12.5653,55.6693
6979,12.5653,55.6692
6980,12.5652,55.6692
6983,12.5652,55.6691
6987,12.5652,55.669
6989,12.5651,55.669
6992,12.5651,55.6689
6999,12.5651,55.6688
7001,12.565,55.6688
7006,12.565,55.6687
7009,12.5649,55.6687
7011,12.5649,55.6686
7013,12.5648,55.6686
7014,12.5648,55.6685
7016,12.5647,55.6684
7020,12.5647,55.6683
7021,12.5646,55.6683
7023,12.5645,55.6682
7025,12.5644,55.6681
7026,12.5643,55.668
7028,12.5642,55.668
7029,12.5642,55.6679
7031,12.5641,55.6678
7032,12.564,55.6678
7033,12.5639,55.6677
7034,12.5638,55.6676
7035,12.5636,55.6675
7037,12.5635,55.6675
7038,12.5634,55.6674
7040,12.5633,55.6674
7042,12.5632,55.6673
7044,12.5618,55.6667
7045,12.5588,55.6654
7046,12.5587,55.6653
7047,12.5775,55.6998
7048,12.5774,55.7014
7050,12.5774,55.7016
7051,12.6212,55.6569
7054,12.6224,55.6571
7057,12.6238,55.6574
7059,12.6248,55.6576
7060,12.5788,55.698
7061,12.5787,55.6981
7063,12.5784,55.6986
7065,12.5781,55.6991
7067,12.5777,55.6995
7068,12.5776,55.6996
7069,12.6169,55.6591
7070,12.6172,55.6588
7074,12.6173,55.6587
7076,12.6177,55.6581
7077,12.5936,55.6845
7082,12.594,55.6849
7083,12.5942,55.6851
7084,12.5945,55.6856
7085,12.5949,55.6861
7086,12.5952,55.6864
7087,12.5953,55.6865
7089,12.5954,55.6866
7090,12.5956,55.6869
7091,12.5957,55.687
7092,12.596,55.6873
